time,temp,dew,humidity,wind,windspeed,gust,pressure,precip,cond,date,hour
9:53 PM,70,62,76,SSE,5,0,29.13,0.0,Partly Cloudy,2015-7-11,22
10:53 PM,69,61,75,SE,5,0,29.12,0.0,Fair,2015-7-11,23
11:53 PM,67,61,81,SSE,3,0,29.12,0.0,Fair,2015-7-11,24
12:53 AM,66,61,84,ESE,3,0,29.1,0.0,Fair,2015-7-12,1
1:53 AM,63,60,90,NNE,3,0,29.1,0.0,Fair,2015-7-12,2
2:53 AM,62,60,93,CALM,0,0,29.1,0.0,Fair,2015-7-12,3
3:08 AM,63,60,90,CALM,0,0,29.1,0.0,Fog,2015-7-12,3
3:16 AM,62,60,93,CALM,0,0,29.1,0.0,Fog,2015-7-12,3
3:21 AM,63,60,90,CALM,0,0,29.1,0.0,Fog,2015-7-12,3
3:36 AM,61,59,93,CALM,0,0,29.09,0.0,Fog,2015-7-12,4
3:51 AM,63,61,94,CALM,0,0,29.09,0.0,Fog,2015-7-12,4
3:53 AM,61,59,93,CALM,0,0,29.09,0.0,Fog,2015-7-12,4
4:13 AM,61,59,93,CALM,0,0,29.09,0.0,Fog,2015-7-12,4
4:22 AM,61,59,93,CALM,0,0,29.1,0.0,Fog,2015-7-12,4
4:31 AM,63,61,93,CALM,0,0,29.09,0.0,Cloudy,2015-7-12,5
4:53 AM,62,59,90,CALM,0,0,29.1,0.0,Mostly Cloudy,2015-7-12,5
5:06 AM,62,60,93,CALM,0,0,29.11,0.0,Fog,2015-7-12,5
5:17 AM,62,60,93,CALM,0,0,29.11,0.0,Fog,2015-7-12,5
5:25 AM,62,60,93,CALM,0,0,29.11,0.0,Fog,2015-7-12,5
5:53 AM,61,59,93,CALM,0,0,29.11,0.0,Fog,2015-7-12,6
6:06 AM,61,59,93,CALM,0,0,29.11,0.0,Fog,2015-7-12,6
6:23 AM,62,60,93,CALM,0,0,29.12,0.0,Fog,2015-7-12,6
6:53 AM,66,63,90,CALM,0,0,29.11,0.0,Fog,2015-7-12,7
7:06 AM,67,63,87,CALM,0,0,29.11,0.0,Fog,2015-7-12,7
7:30 AM,68,63,84,CALM,0,0,29.11,0.0,Haze,2015-7-12,7
7:53 AM,69,63,81,SSW,5,0,29.1,0.0,Mostly Cloudy,2015-7-12,8
8:45 AM,73,65,76,VAR,5,0,29.08,0.0,Partly Cloudy,2015-7-12,9
8:53 AM,73,65,76,ESE,7,0,29.08,0.0,Fair,2015-7-12,9
9:13 AM,74,65,73,SE,6,0,29.08,0.0,Mostly Cloudy,2015-7-12,9
9:27 AM,74,65,73,SE,6,0,29.08,0.0,Mostly Cloudy,2015-7-12,9
9:53 AM,74,65,73,SE,8,0,29.07,0.0,Mostly Cloudy,2015-7-12,10
10:53 AM,75,66,73,S,8,0,29.07,0.0,Cloudy,2015-7-12,11
11:53 AM,77,66,69,VAR,5,0,29.07,0.0,Mostly Cloudy,2015-7-12,12
12:32 PM,78,66,66,SW,5,0,29.06,0.0,Mostly Cloudy,2015-7-12,13
12:53 PM,79,67,66,SSE,7,0,29.05,0.0,Mostly Cloudy,2015-7-12,13
1:53 PM,81,67,62,SSW,9,0,29.05,0.0,Mostly Cloudy,2015-7-12,14
2:14 PM,82,67,60,S,12,0,29.04,0.0,Mostly Cloudy,2015-7-12,14
2:53 PM,81,66,60,S,10,16,29.03,0.0,Mostly Cloudy,2015-7-12,15
3:53 PM,83,67,58,SSW,12,0,29.02,0.0,Mostly Cloudy,2015-7-12,16
4:53 PM,83,67,58,S,9,0,29.0,0.0,Mostly Cloudy,2015-7-12,17
5:53 PM,83,68,60,SSW,9,0,28.98,0.0,Mostly Cloudy,2015-7-12,18
6:53 PM,83,68,60,SSW,8,0,28.98,0.0,Mostly Cloudy,2015-7-12,19
7:53 PM,81,68,65,S,8,0,28.96,0.0,Partly Cloudy,2015-7-12,20
8:53 PM,80,69,69,SSE,7,0,28.96,0.0,Mostly Cloudy,2015-7-12,21
9:53 PM,80,69,69,S,9,0,28.95,0.0,Mostly Cloudy,2015-7-12,22
10:53 PM,80,70,71,S,8,0,28.94,0.0,Mostly Cloudy,2015-7-12,23
11:45 PM,79,69,72,SSE,12,0,28.92,0.0,Cloudy,2015-7-12,24
11:53 PM,79,70,74,SSE,12,0,28.92,0.0,Cloudy,2015-7-12,24
12:53 AM,78,70,76,SSE,13,0,28.9,0.0,Cloudy,2015-7-13,1
1:15 AM,78,70,76,S,15,0,28.88,0.0,Thunder in the Vicinity,2015-7-13,1
1:22 AM,77,70,79,S,15,0,28.89,0.0,Light Rain with Thunder,2015-7-13,1
1:29 AM,77,71,82,SSE,12,0,28.89,0.0,Heavy T-Storm,2015-7-13,1
1:48 AM,75,72,89,SSE,14,0,28.85,0.1,T-Storm,2015-7-13,2
1:53 AM,76,71,85,S,15,0,28.85,0.1,Light Rain with Thunder,2015-7-13,2
2:18 AM,75,71,87,S,14,0,28.84,0.0,Thunder,2015-7-13,2
2:49 AM,75,72,89,S,13,0,28.83,0.0,Thunder in the Vicinity,2015-7-13,3
2:53 AM,76,71,85,S,14,0,28.82,0.0,Thunder in the Vicinity,2015-7-13,3
3:28 AM,75,71,87,S,12,0,28.78,0.0,Thunder in the Vicinity,2015-7-13,3
3:53 AM,76,72,87,SSW,9,0,28.79,0.0,Thunder in the Vicinity,2015-7-13,4
4:04 AM,70,65,84,NNW,31,51,28.84,0.0,Heavy T-Storm / Windy,2015-7-13,4
4:11 AM,67,63,87,NNW,33,47,28.81,0.2,Heavy T-Storm / Windy,2015-7-13,4
4:16 AM,67,63,87,NNW,25,47,28.82,0.2,Heavy T-Storm / Windy,2015-7-13,4
4:31 AM,67,64,90,N,23,41,28.87,0.4,Heavy T-Storm / Windy,2015-7-13,5
4:39 AM,67,64,90,N,20,32,28.88,0.4,Heavy T-Storm,2015-7-13,5
4:53 AM,67,64,90,NNE,21,29,28.9,0.5,Light Rain with Thunder,2015-7-13,5
5:29 AM,67,62,84,ENE,14,0,28.81,0.0,Light Rain,2015-7-13,5
5:53 AM,67,62,84,ENE,6,0,28.82,0.0,Cloudy,2015-7-13,6
6:53 AM,66,63,90,WSW,5,0,28.8,0.0,Mostly Cloudy,2015-7-13,7
7:53 AM,69,63,81,S,12,21,28.79,0.0,Mostly Cloudy,2015-7-13,8
8:53 AM,72,64,76,S,13,0,28.79,0.0,Partly Cloudy,2015-7-13,9
9:53 AM,74,64,71,S,7,0,28.78,0.0,Mostly Cloudy,2015-7-13,10
10:53 AM,79,66,64,S,7,0,28.79,0.0,Partly Cloudy,2015-7-13,11
11:53 AM,78,66,66,SSE,9,0,28.79,0.0,Mostly Cloudy,2015-7-13,12
12:53 PM,80,69,69,S,8,0,28.78,0.0,Mostly Cloudy,2015-7-13,13
1:53 PM,84,70,63,SW,9,0,28.76,0.0,Partly Cloudy,2015-7-13,14
2:53 PM,84,71,65,VAR,6,0,28.75,0.0,Mostly Cloudy,2015-7-13,15
3:53 PM,86,71,61,SW,5,0,28.73,0.0,Partly Cloudy,2015-7-13,16
4:53 PM,87,72,61,SW,5,0,28.7,0.0,Mostly Cloudy,2015-7-13,17
5:53 PM,85,72,65,SW,5,0,28.67,0.0,Mostly Cloudy,2015-7-13,18
6:51 PM,84,73,70,SW,3,0,28.64,0.0,Thunder,2015-7-13,19
6:53 PM,84,74,72,SSW,6,0,28.64,0.0,Thunder,2015-7-13,19
7:18 PM,75,68,79,NNW,30,40,28.69,0.1,Heavy T-Storm / Windy,2015-7-13,19
7:25 PM,68,63,84,NNE,20,40,28.67,0.3,Light Rain with Thunder,2015-7-13,19
7:28 PM,69,64,84,NE,16,40,28.67,0.3,Light Rain with Thunder,2015-7-13,19
7:44 PM,73,67,81,N,6,0,28.68,0.3,Mostly Cloudy,2015-7-13,20
7:53 PM,73,67,81,NW,3,0,28.68,0.3,Mostly Cloudy,2015-7-13,20
8:53 PM,71,68,90,CALM,0,0,28.67,0.0,Mostly Cloudy,2015-7-13,21
9:53 PM,72,69,91,CALM,0,0,28.68,0.0,Partly Cloudy,2015-7-13,22
10:53 PM,72,67,84,WNW,5,0,28.67,0.0,Fair,2015-7-13,23
11:53 PM,71,67,87,W,3,0,28.69,0.0,Partly Cloudy,2015-7-13,24
12:53 AM,71,66,84,W,5,0,28.68,0.0,Fair,2015-7-14,1
1:53 AM,71,65,81,WNW,3,0,28.68,0.0,Fair,2015-7-14,2
2:53 AM,71,65,81,WNW,6,0,28.67,0.0,Fair,2015-7-14,3
3:53 AM,69,65,87,WNW,5,0,28.67,0.0,Fair,2015-7-14,4
4:53 AM,69,65,87,NW,6,0,28.68,0.0,Fair,2015-7-14,5
5:53 AM,69,64,84,WNW,5,0,28.7,0.0,Partly Cloudy,2015-7-14,6
6:53 AM,69,65,87,WNW,6,0,28.71,0.0,Mostly Cloudy,2015-7-14,7
7:36 AM,71,65,81,NW,8,0,28.72,0.0,Cloudy,2015-7-14,8
7:50 AM,72,64,78,NW,8,0,28.73,0.0,Cloudy,2015-7-14,8
7:53 AM,71,66,84,NNW,8,0,28.73,0.0,Cloudy,2015-7-14,8
8:34 AM,72,66,81,NW,8,0,28.75,0.0,Cloudy,2015-7-14,9
8:53 AM,72,66,81,NNW,9,0,28.75,0.0,Mostly Cloudy,2015-7-14,9
9:53 AM,76,66,71,NNW,15,21,28.77,0.0,Mostly Cloudy,2015-7-14,10
10:12 AM,75,66,73,NNW,10,17,28.78,0.0,Mostly Cloudy,2015-7-14,10
10:46 AM,74,65,73,N,12,0,28.8,0.0,Cloudy,2015-7-14,11
10:53 AM,74,65,73,N,13,0,28.8,0.0,Cloudy,2015-7-14,11
11:53 AM,77,67,71,N,10,0,28.82,0.0,Mostly Cloudy,2015-7-14,12
12:53 PM,76,66,71,NNW,12,0,28.84,0.0,Mostly Cloudy,2015-7-14,13
1:53 PM,78,65,64,NNW,10,0,28.85,0.0,Cloudy,2015-7-14,14
2:53 PM,81,66,60,N,12,0,28.86,0.0,Mostly Cloudy,2015-7-14,15
3:53 PM,81,65,58,N,16,21,28.87,0.0,Mostly Cloudy,2015-7-14,16
4:53 PM,81,65,58,N,14,0,28.87,0.0,Mostly Cloudy,2015-7-14,17
5:53 PM,79,64,60,NE,13,0,28.89,0.0,Mostly Cloudy,2015-7-14,18
6:53 PM,78,64,62,NE,10,0,28.9,0.0,Mostly Cloudy,2015-7-14,19
7:53 PM,75,64,69,NE,12,0,28.91,0.0,Mostly Cloudy,2015-7-14,20
8:53 PM,71,62,73,NE,9,0,28.93,0.0,Mostly Cloudy,2015-7-14,21
9:53 PM,69,61,75,NE,7,0,28.96,0.0,Partly Cloudy,2015-7-14,22
10:53 PM,67,59,76,NE,6,0,28.99,0.0,Mostly Cloudy,2015-7-14,23
11:53 PM,64,58,80,NE,3,0,29.02,0.0,Fair,2015-7-14,24
12:38 AM,64,60,87,E,9,0,29.02,0.0,Mostly Cloudy,2015-7-15,1
12:53 AM,63,58,84,E,10,0,29.03,0.0,Partly Cloudy,2015-7-15,1
1:53 AM,59,52,78,E,5,0,29.05,0.0,Fair,2015-7-15,2
2:53 AM,56,51,84,CALM,0,0,29.07,0.0,Fair,2015-7-15,3
3:53 AM,54,51,90,CALM,0,0,29.06,0.0,Fair,2015-7-15,4
4:53 AM,53,50,89,N,3,0,29.06,0.0,Fair,2015-7-15,5
5:53 AM,53,50,89,CALM,0,0,29.07,0.0,Fair,2015-7-15,6
6:53 AM,57,51,81,CALM,0,0,29.1,0.0,Fair,2015-7-15,7
7:53 AM,61,50,67,NE,8,0,29.11,0.0,Fair,2015-7-15,8
8:53 AM,64,50,60,CALM,0,0,29.13,0.0,Fair,2015-7-15,9
9:53 AM,67,50,54,N,5,0,29.12,0.0,Fair,2015-7-15,10
10:53 AM,70,53,55,VAR,5,0,29.11,0.0,Fair,2015-7-15,11
11:53 AM,71,53,53,VAR,3,0,29.12,0.0,Partly Cloudy,2015-7-15,12
12:53 PM,74,54,50,VAR,5,0,29.12,0.0,Mostly Cloudy,2015-7-15,13
1:53 PM,76,54,46,CALM,0,0,29.12,0.0,Mostly Cloudy,2015-7-15,14
2:53 PM,75,54,48,W,5,0,29.12,0.0,Mostly Cloudy,2015-7-15,15
3:53 PM,75,54,48,WSW,3,0,29.11,0.0,Mostly Cloudy,2015-7-15,16
4:53 PM,76,53,45,E,5,0,29.09,0.0,Mostly Cloudy,2015-7-15,17
5:53 PM,75,57,53,E,6,0,29.08,0.0,Mostly Cloudy,2015-7-15,18
6:53 PM,74,55,52,ESE,6,0,29.08,0.0,Cloudy,2015-7-15,19
7:53 PM,72,56,57,SE,6,0,29.08,0.0,Cloudy,2015-7-15,20
8:53 PM,69,58,68,NE,3,0,29.07,0.0,Cloudy,2015-7-15,21
9:53 PM,68,59,73,SE,9,0,29.08,0.0,Cloudy,2015-7-15,22
10:53 PM,66,56,70,SE,8,0,29.1,0.0,Mostly Cloudy,2015-7-15,23
11:53 PM,66,53,63,S,7,0,29.12,0.0,Mostly Cloudy,2015-7-15,24
12:53 AM,65,51,61,SSE,6,0,29.12,0.0,Cloudy,2015-7-16,1
1:53 AM,63,52,67,ESE,3,0,29.12,0.0,Mostly Cloudy,2015-7-16,2
2:53 AM,63,50,63,SSE,8,0,29.1,0.0,Mostly Cloudy,2015-7-16,3
3:53 AM,62,49,62,SSE,8,0,29.09,0.0,Mostly Cloudy,2015-7-16,4
4:53 AM,60,52,75,SE,5,0,29.09,0.0,Mostly Cloudy,2015-7-16,5
5:53 AM,61,52,72,SSE,7,0,29.09,0.0,Mostly Cloudy,2015-7-16,6
6:53 AM,62,51,67,SE,7,0,29.08,0.0,Cloudy,2015-7-16,7
7:53 AM,64,52,65,S,6,0,29.08,0.0,Cloudy,2015-7-16,8
8:20 AM,66,52,60,S,6,0,29.09,0.0,Cloudy,2015-7-16,8
8:53 AM,66,52,60,S,10,0,29.08,0.0,Cloudy,2015-7-16,9
9:08 AM,66,53,63,S,9,0,29.08,0.0,Cloudy,2015-7-16,9
9:53 AM,66,54,65,S,9,0,29.07,0.0,Cloudy,2015-7-16,10
10:29 AM,65,54,68,S,9,0,29.07,0.0,Cloudy,2015-7-16,10
10:45 AM,66,55,68,SSE,9,0,29.06,0.0,Cloudy,2015-7-16,11
10:53 AM,66,55,68,S,10,0,29.06,0.0,Cloudy,2015-7-16,11
11:53 AM,68,57,68,SSE,10,0,29.04,0.0,Light Rain,2015-7-16,12
12:53 PM,70,58,65,SSE,9,0,28.99,0.0,Cloudy,2015-7-16,13
1:53 PM,70,61,73,SSE,12,0,28.96,0.0,Light Rain,2015-7-16,14
2:53 PM,71,63,75,SSE,6,0,28.97,0.0,Light Rain,2015-7-16,15
3:53 PM,71,66,84,SSE,7,0,28.96,0.0,Light Rain,2015-7-16,16
4:37 PM,71,66,84,SSE,9,0,28.94,0.0,Light Rain,2015-7-16,17
4:50 PM,72,66,83,SSE,8,0,28.93,0.0,Light Rain,2015-7-16,17
4:53 PM,70,67,90,SE,9,0,28.93,0.0,Light Rain,2015-7-16,17
5:03 PM,70,67,90,SSE,9,0,28.94,0.0,Light Rain,2015-7-16,17
5:36 PM,69,66,90,SSE,8,0,28.93,0.3,Cloudy,2015-7-16,18
5:41 PM,69,66,90,SSE,8,0,28.93,0.3,Cloudy,2015-7-16,18
5:53 PM,70,66,87,SSE,6,0,28.92,0.3,Light Rain,2015-7-16,18
6:29 PM,70,66,87,ESE,7,0,28.9,0.0,Cloudy,2015-7-16,18
6:53 PM,70,67,90,SE,10,0,28.9,0.0,Cloudy,2015-7-16,19
7:01 PM,70,67,90,ESE,14,0,28.9,0.0,Light Rain,2015-7-16,19
7:17 PM,70,67,90,ESE,9,0,28.89,0.0,Light Rain,2015-7-16,19
7:44 PM,69,67,93,ESE,10,0,28.88,0.0,Heavy Rain,2015-7-16,20
7:53 PM,69,67,93,CALM,0,0,28.89,0.2,Rain,2015-7-16,20
8:29 PM,69,66,90,SE,12,0,28.88,0.2,Light Rain,2015-7-16,20
8:53 PM,69,66,90,SE,13,0,28.88,0.2,Light Rain,2015-7-16,21
9:53 PM,69,66,90,SE,5,0,28.88,0.1,Light Rain,2015-7-16,22
10:53 PM,69,66,90,E,3,0,28.87,0.0,Cloudy,2015-7-16,23
11:53 PM,69,66,90,SE,7,0,28.86,0.0,Cloudy,2015-7-16,24
12:27 AM,69,67,93,CALM,0,0,28.85,0.0,Cloudy,2015-7-17,0
12:53 AM,70,67,90,S,7,0,28.83,0.0,Cloudy,2015-7-17,1
1:02 AM,70,68,93,SSW,3,0,28.83,0.0,Fog,2015-7-17,1
1:23 AM,70,68,93,SSW,5,0,28.82,0.0,Fog,2015-7-17,1
1:53 AM,71,69,93,SSW,7,0,28.81,0.0,Fog,2015-7-17,2
2:23 AM,71,69,93,SSW,5,0,28.8,0.0,Fog,2015-7-17,2
2:38 AM,71,69,93,SSW,5,0,28.8,0.0,Cloudy,2015-7-17,3
2:53 AM,72,70,93,SSW,8,0,28.8,0.0,Cloudy,2015-7-17,3
3:53 AM,73,70,90,VAR,7,0,28.81,0.0,Cloudy,2015-7-17,4
4:29 AM,73,70,90,SSW,6,0,28.81,0.0,Partly Cloudy,2015-7-17,4
4:53 AM,72,70,93,SSW,6,0,28.81,0.0,Mostly Cloudy,2015-7-17,5
5:53 AM,72,70,93,SW,7,0,28.83,0.0,Cloudy,2015-7-17,6
6:53 AM,73,70,90,SW,6,0,28.84,0.0,Cloudy,2015-7-17,7
6:57 AM,73,70,90,SSW,5,0,28.83,0.0,Cloudy,2015-7-17,7
7:10 AM,73,70,90,SW,5,0,28.84,0.0,Cloudy,2015-7-17,7
7:37 AM,74,71,91,VAR,3,0,28.84,0.0,Cloudy,2015-7-17,8
7:45 AM,74,71,91,VAR,3,0,28.84,0.0,Cloudy,2015-7-17,8
7:53 AM,74,71,91,VAR,3,0,28.84,0.0,Cloudy,2015-7-17,8
8:53 AM,76,72,87,VAR,6,0,28.84,0.0,Mostly Cloudy,2015-7-17,9
9:00 AM,77,72,84,SW,8,0,28.84,0.0,Mostly Cloudy,2015-7-17,9
9:14 AM,78,72,81,SW,8,0,28.84,0.0,Partly Cloudy,2015-7-17,9
9:53 AM,79,72,79,SW,6,0,28.85,0.0,Partly Cloudy,2015-7-17,10
10:53 AM,81,72,74,WSW,8,0,28.86,0.0,Partly Cloudy,2015-7-17,11
11:53 AM,84,73,69,WSW,5,0,28.86,0.0,Partly Cloudy,2015-7-17,12
12:53 PM,86,72,63,VAR,3,0,28.86,0.0,Mostly Cloudy,2015-7-17,13
1:53 PM,87,71,59,WNW,6,0,28.86,0.0,Partly Cloudy,2015-7-17,14
2:42 PM,89,73,59,SW,5,0,28.85,0.0,Thunder,2015-7-17,15
2:53 PM,89,73,59,SW,6,0,28.85,0.0,Thunder,2015-7-17,15
3:08 PM,88,72,59,SSW,10,0,28.86,0.0,Partly Cloudy,2015-7-17,15
3:53 PM,88,71,57,WSW,6,0,28.85,0.0,Partly Cloudy,2015-7-17,16
4:53 PM,89,71,55,VAR,3,0,28.84,0.0,Fair,2015-7-17,17
5:53 PM,90,68,48,VAR,3,0,28.85,0.0,Fair,2015-7-17,18
6:53 PM,90,69,50,WNW,3,0,28.85,0.0,Fair,2015-7-17,19
7:53 PM,87,71,59,CALM,0,0,28.85,0.0,Fair,2015-7-17,20
8:53 PM,79,71,77,WSW,3,0,28.85,0.0,Fair,2015-7-17,21
9:53 PM,75,70,84,CALM,0,0,28.88,0.0,Fair,2015-7-17,22
10:53 PM,75,70,84,CALM,0,0,28.88,0.0,Fair,2015-7-17,23
11:53 PM,75,70,84,CALM,0,0,28.89,0.0,Fair,2015-7-17,24
12:53 AM,76,70,82,S,5,0,28.89,0.0,Fair,2015-7-18,1
1:53 AM,77,72,84,S,5,0,28.9,0.0,Fair,2015-7-18,2
2:53 AM,77,72,84,S,6,0,28.88,0.0,Fair,2015-7-18,3
3:53 AM,77,73,88,S,8,0,28.86,0.0,Fair,2015-7-18,4
4:53 AM,78,73,84,S,7,0,28.88,0.0,Mostly Cloudy,2015-7-18,5
5:37 AM,79,74,84,SW,3,0,28.88,0.0,Thunder,2015-7-18,6
5:53 AM,72,66,81,NW,14,30,28.92,0.0,Light Rain with Thunder,2015-7-18,6
5:58 AM,70,66,87,NW,13,30,28.94,0.0,Light Rain with Thunder,2015-7-18,6
6:00 AM,70,66,87,NNW,16,24,28.94,0.0,Light Rain with Thunder,2015-7-18,6
6:02 AM,70,67,90,N,12,22,28.94,0.1,T-Storm,2015-7-18,6
6:06 AM,70,67,90,N,6,22,28.93,0.2,T-Storm,2015-7-18,6
6:10 AM,69,67,93,N,13,20,28.93,0.5,Heavy T-Storm,2015-7-18,6
6:19 AM,69,66,90,W,10,24,28.99,0.8,T-Storm,2015-7-18,6
6:31 AM,69,66,90,NE,12,17,28.94,1.1,Light Rain with Thunder,2015-7-18,7
6:47 AM,70,66,88,NNE,12,0,28.93,1.1,Mostly Cloudy,2015-7-18,7
6:53 AM,69,66,90,VAR,5,0,28.94,1.1,Cloudy,2015-7-18,7
7:53 AM,73,66,79,NNE,3,0,28.92,0.0,Cloudy,2015-7-18,8
8:53 AM,73,67,81,SE,5,0,28.9,0.0,Cloudy,2015-7-18,9
9:53 AM,75,68,79,S,12,0,28.88,0.0,Mostly Cloudy,2015-7-18,10
10:53 AM,78,68,71,VAR,6,0,28.9,0.0,Mostly Cloudy,2015-7-18,11
11:53 AM,81,69,67,SSW,8,0,28.91,0.0,Mostly Cloudy,2015-7-18,12
12:53 PM,83,70,65,WSW,8,0,28.91,0.0,Cloudy,2015-7-18,13
1:12 PM,83,72,69,SSW,8,0,28.91,0.0,Light Rain with Thunder,2015-7-18,13
1:44 PM,78,73,84,CALM,0,0,28.9,0.0,Light Rain,2015-7-18,14
1:51 PM,79,73,83,CALM,0,0,28.88,0.0,Light Rain with Thunder,2015-7-18,14
1:53 PM,78,73,84,N,5,0,28.87,0.0,Light Rain with Thunder,2015-7-18,14
2:04 PM,78,74,87,VAR,3,0,28.86,0.0,Light Rain with Thunder,2015-7-18,14
2:35 PM,79,69,72,VAR,5,0,28.88,0.0,Mostly Cloudy,2015-7-18,15
2:53 PM,83,71,67,SW,6,0,28.88,0.0,Mostly Cloudy,2015-7-18,15
3:53 PM,84,74,72,WSW,7,0,28.89,0.0,Partly Cloudy,2015-7-18,16
4:53 PM,85,73,67,SE,8,0,28.88,0.0,Fair,2015-7-18,17
5:53 PM,86,72,63,VAR,5,0,28.88,0.0,Mostly Cloudy,2015-7-18,18
6:53 PM,87,72,61,VAR,3,0,28.89,0.0,Fair,2015-7-18,19
7:53 PM,86,71,61,CALM,0,0,28.89,0.0,Fair,2015-7-18,20
8:53 PM,81,72,74,CALM,0,0,28.9,0.0,Fair,2015-7-18,21
9:53 PM,75,72,90,CALM,0,0,28.9,0.0,Fair,2015-7-18,22
10:53 PM,77,72,84,CALM,0,0,28.91,0.0,Fair,2015-7-18,23
11:53 PM,77,72,84,CALM,0,0,28.92,0.0,Fair,2015-7-18,24
12:53 AM,77,71,82,W,3,0,28.93,0.0,Fair,2015-7-19,1
1:53 AM,76,70,82,W,3,0,28.91,0.0,Fair,2015-7-19,2
2:53 AM,75,70,84,NW,5,0,28.92,0.0,Fair,2015-7-19,3
3:53 AM,74,70,87,WNW,3,0,28.92,0.0,Fair,2015-7-19,4
4:53 AM,73,68,84,NW,5,0,28.94,0.0,Fair,2015-7-19,5
5:53 AM,71,65,81,NW,3,0,28.96,0.0,Mostly Cloudy,2015-7-19,6
6:53 AM,71,62,73,NW,5,0,28.98,0.0,Partly Cloudy,2015-7-19,7
7:53 AM,72,58,61,NW,8,0,29.0,0.0,Partly Cloudy,2015-7-19,8
8:53 AM,73,58,59,NNW,9,0,29.0,0.0,Mostly Cloudy,2015-7-19,9
9:53 AM,75,59,57,NNW,6,0,29.02,0.0,Mostly Cloudy,2015-7-19,10
10:53 AM,76,59,56,NW,9,0,29.03,0.0,Mostly Cloudy,2015-7-19,11
11:53 AM,75,58,55,W,6,0,29.03,0.0,Mostly Cloudy,2015-7-19,12
12:53 PM,77,57,50,WNW,7,0,29.02,0.0,Mostly Cloudy,2015-7-19,13
1:53 PM,79,57,47,VAR,5,0,29.01,0.0,Mostly Cloudy,2015-7-19,14
2:53 PM,80,59,48,VAR,3,0,28.99,0.0,Mostly Cloudy,2015-7-19,15
3:53 PM,81,59,47,WNW,9,0,28.97,0.0,Mostly Cloudy,2015-7-19,16
4:53 PM,81,58,45,VAR,7,0,28.96,0.0,Mostly Cloudy,2015-7-19,17
5:53 PM,80,59,48,WNW,7,0,28.95,0.0,Partly Cloudy,2015-7-19,18
6:53 PM,80,60,50,W,5,0,28.94,0.0,Fair,2015-7-19,19
7:53 PM,78,61,56,WNW,5,0,28.94,0.0,Fair,2015-7-19,20
8:53 PM,73,62,68,CALM,0,0,28.94,0.0,Fair,2015-7-19,21
9:53 PM,68,61,78,SSW,3,0,28.95,0.0,Fair,2015-7-19,22
10:53 PM,69,62,78,SW,5,0,28.95,0.0,Fair,2015-7-19,23
11:53 PM,71,62,73,SW,5,0,28.96,0.0,Fair,2015-7-19,24
12:53 AM,69,62,78,VAR,3,0,28.96,0.0,Fair,2015-7-20,1
1:53 AM,68,61,78,S,7,0,28.95,0.0,Fair,2015-7-20,2
2:53 AM,70,61,73,VAR,7,0,28.94,0.0,Fair,2015-7-20,3
3:53 AM,70,61,73,VAR,3,0,28.91,0.0,Fair,2015-7-20,4
4:53 AM,68,61,78,S,8,0,28.9,0.0,Fair,2015-7-20,5
5:53 AM,69,61,75,SSW,5,0,28.9,0.0,Mostly Cloudy,2015-7-20,6
6:53 AM,71,60,68,SW,9,0,28.9,0.0,Partly Cloudy,2015-7-20,7
7:53 AM,74,62,66,SW,7,0,28.9,0.0,Mostly Cloudy,2015-7-20,8
8:53 AM,77,65,66,SW,9,0,28.89,0.0,Mostly Cloudy,2015-7-20,9
9:53 AM,76,66,71,VAR,6,0,28.89,0.0,Mostly Cloudy,2015-7-20,10
10:53 AM,77,67,71,WSW,9,0,28.89,0.0,Cloudy,2015-7-20,11
11:53 AM,78,67,68,WSW,8,0,28.88,0.0,Cloudy,2015-7-20,12
12:53 PM,78,68,71,WSW,8,0,28.87,0.0,Light Rain,2015-7-20,13
1:53 PM,78,64,62,VAR,7,0,28.86,0.0,Cloudy,2015-7-20,14
2:53 PM,79,64,60,VAR,7,0,28.85,0.0,Cloudy,2015-7-20,15
3:53 PM,80,64,58,WNW,9,0,28.84,0.0,Cloudy,2015-7-20,16
4:53 PM,82,65,56,NW,10,0,28.83,0.0,Mostly Cloudy,2015-7-20,17
5:53 PM,79,65,62,W,8,0,28.83,0.0,Mostly Cloudy,2015-7-20,18
6:53 PM,78,62,58,W,8,0,28.84,0.0,Mostly Cloudy,2015-7-20,19
7:53 PM,77,62,60,NW,5,0,28.85,0.0,Partly Cloudy,2015-7-20,20
8:53 PM,72,59,64,WNW,5,0,28.86,0.0,Partly Cloudy,2015-7-20,21
9:53 PM,71,58,63,WNW,5,0,28.88,0.0,Fair,2015-7-20,22
10:53 PM,70,58,65,NW,7,0,28.9,0.0,Fair,2015-7-20,23
11:53 PM,68,58,70,NW,6,0,28.91,0.0,Fair,2015-7-20,24
12:53 AM,67,57,70,NNW,5,0,28.92,0.0,Fair,2015-7-21,1
1:53 AM,64,56,75,NNW,5,0,28.94,0.0,Fair,2015-7-21,2
2:53 AM,62,56,80,,0,0,28.94,0.0,Fair,2015-7-21,3
3:53 AM,61,55,81,,0,0,28.94,0.0,Fair,2015-7-21,4
4:53 AM,59,55,87,N,3,0,28.95,0.0,Partly Cloudy,2015-7-21,5
5:53 AM,59,55,87,NW,3,0,28.97,0.0,Fair,2015-7-21,6
6:53 AM,63,55,75,NW,6,0,28.99,0.0,Fair,2015-7-21,7
